# --- Read time in mikroseconds ---
# MPI_Comm_size: 2
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 1 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
3418	1615	4992	 1972	 4011	 1006	 5849	 3010	 4810	 868	 1799	 3271	 4704	 4731
3473	1636	5089	 2050	 3106	 1019	 5996	 4096	 4824	 869	 4787	 1917	 4772	 3160
3222	1506	3030	 4909	 2110	 1005	 5751	 3920	 3724	 891	 1757	 4456	 2633	 4481
2801	1393	4581	 3776	 1954	 873	 5324	 2813	 3804	 941	 2865	 2023	 1137	 3526
2928	1175	2703	 5273	 3624	 879	 4374	 1909	 3428	 3939	 2221	 2046	 2287	 2461
3000	1424	4314	 3421	 1799	 874	 5105	 2672	 2592	 1492	 4370	 4122	 4360	 885
2928	1449	3334	 1680	 2508	 877	 5022	 4282	 4613	 1477	 4620	 2279	 3574	 871
2717	1409	3756	 1116	 2849	 893	 4509	 1997	 4651	 1490	 4639	 2346	 3496	 868
2646	1378	3652	 1005	 2788	 899	 4443	 1971	 4903	 1476	 3217	 2375	 4159	 868
3414	1903	4710	 918	 3799	 892	 6298	 5602	 4096	 1482	 5495	 4082	 2734	 864
2639	1363	3552	 907	 2699	 895	 4333	 1842	 4219	 1488	 2456	 4168	 4242	 873
2521	1241	4322	 918	 2694	 884	 3545	 1830	 3244	 2259	 4055	 3955	 1684	 862
2565	1239	3560	 903	 1834	 878	 4354	 2713	 3807	 2385	 1073	 4440	 1848	 2995
2159	1095	3600	 913	 1856	 900	 4341	 2702	 2665	 1808	 1500	 909	 1471	 3246
2280	1136	4074	 918	 2998	 892	 4112	 1896	 2276	 2742	 1557	 893	 1578	 3427
2228	1129	3595	 918	 2696	 888	 4353	 1861	 3230	 2351	 1854	 865	 1074	 3056
2598	1293	3619	 911	 1878	 890	 4409	 2774	 3297	 3804	 2581	 847	 1685	 4486
2538	1245	3603	 922	 1875	 942	 4362	 2724	 2415	 3631	 1640	 847	 3165	 4335
2226	1140	3630	 925	 1896	 892	 4426	 2790	 2403	 2879	 3226	 866	 1105	 1685
2520	1245	2876	 912	 4030	 883	 3966	 1846	 3704	 2872	 2392	 837	 1626	 4303
2146	1081	3574	 916	 1787	 889	 4346	 2732	 2618	 3094	 1480	 889	 1526	 1903
2260	1168	2857	 910	 1765	 892	 3963	 3991	 1814	 2309	 3695	 865	 1069	 2997
2887	1740	3510	 912	 2670	 881	 6215	 1789	 3955	 4396	 1130	 866	 3211	 5117
2521	1244	3540	 907	 1816	 894	 4295	 2690	 3173	 4240	 1636	 839	 2433	 3791
2848	1241	4149	 2323	 1781	 876	 4871	 3229	 2676	 3146	 1904	 4329	 1081	 3811
2280	1173	2792	 862	 1743	 828	 3820	 3907	 2609	 3746	 1844	 868	 1084	 3257
2550	1294	3341	 1411	 4473	 817	 4412	 2229	 2771	 3906	 1109	 863	 1921	 3357
2392	1176	3944	 1408	 2213	 822	 4685	 3099	 2328	 3383	 1527	 872	 1568	 2862
2294	1198	3455	 857	 1734	 825	 4169	 2564	 2758	 3909	 1937	 857	 1071	 3399
2432	1273	3410	 854	 2548	 827	 4149	 1791	 3737	 1998	 4536	 852	 2998	 1491
2405	1179	3438	 858	 1729	 840	 4161	 2546	 3870	 2144	 1661	 853	 3135	 3629
2405	1168	3407	 856	 1694	 830	 4155	 2573	 2419	 2903	 1686	 843	 3855	 3650
